,stop_No,name,mobile_code,x,y,city_code,city_name,county_name,town_name
3731,GGB122000061,신구중학교,23163.0,127.0335167,37.5256333,11,서울,강남구,신사동
3732,GGB122000322,압구정역3번출구,23429.0,127.0287,37.52605,11,서울,강남구,신사동
3733,GGB122000323,국민은행압구정지점,23430.0,127.0284833,37.52355,11,서울,강남구,신사동
3734,GGB122000651,도산공원사거리,23155.0,127.0347667,37.52205,11,서울,강남구,신사동
3735,GGB122000163,신논현역,23266.0,127.0257833,37.5046833,11,서울,강남구,역삼동
3736,GGB122000165,차병원,23268.0,127.0345333,37.5055333,11,서울,강남구,역삼동
3737,GGB122000174,서울상록회관.한국기술센터,23277.0,127.0438333,37.5031667,11,서울,강남구,역삼동
3738,GGB122000177,아가방빌딩.하나은행,23280.0,127.0386,37.50155,11,서울,강남구,역삼동
3739,GGB122000179,역삼역6번출구,23282.0,127.0363167,37.5016833,11,서울,강남구,역삼동
3740,GGB122000180,역삼역4번출구,23283.0,127.0349,37.5004333,11,서울,강남구,역삼동
3741,GGB122000181,강남역12번출구,23284.0,127.0294667,37.4987667,11,서울,강남구,역삼동
3742,GGB122000182,강남역,23285.0,127.0269333,37.4998,11,서울,강남구,역삼동
3743,GGB122000183,신논현역.구교보타워사거리,23286.0,127.0258167,37.5023167,11,서울,강남구,역삼동
3744,GGB122000184,강남역.역삼세무서,23287.0,127.0293167,37.4982333,11,서울,강남구,역삼동
3745,GGB122000185,역삼역.포스코타워역삼,23288.0,127.0336333,37.4995667,11,서울,강남구,역삼동
3746,GGB122000187,역삼럭키아파트.역삼월드메르디앙아파트,23291.0,127.0386333,37.4918667,11,서울,강남구,역삼동
3747,GGB122000190,뱅뱅사거리.역삼동,23294.0,127.0336333,37.4903167,11,서울,강남구,역삼동
3748,GGB122000201,한서병원,23305.0,127.03885,37.5011667,11,서울,강남구,역삼동
3749,GGB122000202,한국자산신탁.센터필드,23306.0,127.0440667,37.5027667,11,서울,강남구,역삼동
3750,GGB122000203,진선여자중고등학교,23307.0,127.04985,37.5023,11,서울,강남구,역삼동
3751,GGB122000204,역삼e-편한세상아파트,23308.0,127.0512333,37.4992833,11,서울,강남구,역삼동
3752,GGB122000205,한티역,23309.0,127.05225,37.49725,11,서울,강남구,역삼동
3753,GGB122000206,한티역7번출구,23310.0,127.0513333,37.49595,11,서울,강남구,역삼동
3754,GGB122000207,역삼중학교.강남세브란스병원,23311.0,127.0477,37.4947333,11,서울,강남구,역삼동
3755,GGB122000208,도곡1차아이파크.역삼청소년수련관,23312.0,127.0417833,37.4928667,11,서울,강남구,역삼동
3756,GGB122000616,신논현역,23641.0,127.02655,37.5007333,11,서울,강남구,역삼동
3757,GGB122000654,신논현역,23580.0,127.02595,37.502,11,서울,강남구,역삼동
3758,GGB122000694,삼정호텔,23951.0,127.0311,37.5062833,11,서울,강남구,역삼동
3759,GGB122000742,삼성서초역삼세무서,23396.0,127.0298167,37.4983833,11,서울,강남구,역삼동
3760,GGB122000745,강남역12번출구A,23494.0,127.0293833,37.4987333,11,서울,강남구,역삼동
3761,GGB122900101,신분당선.강남역4번출구,23572.0,127.0296667,37.4943167,11,서울,강남구,역삼동
3762,GGB121000008,래미안아파트.파이낸셜뉴스(중),22008.0,127.0308667,37.4912167,11,서울,강남구,역삼동
3763,GGB121000010,신분당선강남역(중),22010.0,127.02905,37.49505,11,서울,강남구,역삼동
3764,GGB121000012,지하철2호선강남역(중),22012.0,127.0262333,37.5008833,11,서울,강남구,역삼동
3765,GGB277101814,교보타워사거리(경유),0.0,127.0248167,37.5043833,11,서울,강남구,역삼동
3766,GGB277101873,뱅뱅사거리(경유),0.0,127.0317,37.4898333,11,서울,강남구,역삼동
3767,GGB277102178,역삼초교교차로(경유),0.0,127.03325,37.4939167,11,서울,강남구,역삼동
3768,GGB277102179,구역삼세무서교차로(경유),0.0,127.0391167,37.4957,11,서울,강남구,역삼동
3769,GGB277102187,국기원입구교차로(경유),0.0,127.0308333,37.4992,11,서울,강남구,역삼동
3770,GGB277102188,역삼역교차로(경유),0.0,127.0365833,37.50095,11,서울,강남구,역삼동
3771,ICB121000008,래미안아파트파이낸셜뉴스,32002.0,127.031069,37.491348,23,서울,강남구,역삼동
3772,ICB122000185,역삼역.포스코타워역삼,23288.0,127.033686,37.499582,23,서울,강남구,역삼동
3773,ICB122000654,신논현역,32055.0,127.025869,37.502104,23,서울,강남구,역삼동
3774,ICB122000742,삼성서초역삼세무서,23396.0,127.029735,37.4984,23,서울,강남구,역삼동
3775,ICB122900101,신분당선.강남역4번출구,23572.0,127.029732,37.494321,23,서울,강남구,역삼동
3776,GGB122000304,세곡동주민센터,23411.0,127.1078333,37.4689833,11,서울,강남구,율현동
3777,GGB122000312,삼일자동차학원.강남자동차검사소,23419.0,127.1208667,37.4681667,11,서울,강남구,율현동
3778,GGB122000316,방죽마을,23423.0,127.1072333,37.47245,11,서울,강남구,율현동
3779,GGB122000317,래미안포레아파트,23424.0,127.1065167,37.4752333,11,서울,강남구,율현동
3780,GGB122000321,방죽마을,23428.0,127.1069333,37.4722667,11,서울,강남구,율현동
3781,GGB122000255,공무원아파트,23359.0,127.0757667,37.4922833,11,서울,강남구,일원동
3782,GGB122000258,일원초등학교,23362.0,127.0747667,37.4882833,11,서울,강남구,일원동
3783,GGB122000277,일원본동주민센터,23381.0,127.08485,37.48355,11,서울,강남구,일원동
3784,GGB122000278,푸른마을아파트앞,23382.0,127.0807333,37.4830167,11,서울,강남구,일원동
3785,GGB122000279,상록수아파트앞,23383.0,127.08215,37.4828667,11,서울,강남구,일원동
3786,GGB122000280,일원본동주민센터,23384.0,127.0857667,37.4834167,11,서울,강남구,일원동
3787,GGB122000282,삼성서울병원정문,23386.0,127.08305,37.4864833,11,서울,강남구,일원동
3788,GGB122000283,삼성서울병원정문건너편,23387.0,127.0824333,37.4870833,11,서울,강남구,일원동
3789,GGB122000284,일원역,23388.0,127.0832667,37.4851667,11,서울,강남구,일원동
3790,GGB122000285,삼성서울병원후문,23389.0,127.08745,37.4902333,11,서울,강남구,일원동
3791,GGB122000286,삼성서울병원사거리,23981.0,127.0827333,37.48885,11,서울,강남구,일원동
3792,GGB122000287,일원주유소.삼성서울병원후문,23994.0,127.0876,37.4906667,11,서울,강남구,일원동
3793,GGB122000288,삼성서울병원사거리,23392.0,127.0823,37.4890833,11,서울,강남구,일원동
3794,GGB122000293,대청역,23397.0,127.0788667,37.4933,11,서울,강남구,일원동
3795,GGB122000337,일원동한솔아파트,23449.0,127.0795667,37.4825167,11,서울,강남구,일원동
3796,GGB122000346,영희초등학교,23462.0,127.0805,37.49125,11,서울,강남구,일원동
3797,GGB122000724,래미안개포루체하임아파트,23489.0,127.0814333,37.48935,11,서울,강남구,일원동
3798,GGB277103555,대치(경유),0.0,127.0803,37.4997667,11,서울,강남구,일원동
3799,GGB277103556,대치(경유),0.0,127.0805,37.4999333,11,서울,강남구,일원동
3800,GGB122000318,쟁골마을,23425.0,127.1049333,37.4821167,11,서울,강남구,자곡동
3801,GGB122000319,쟁골마을,23426.0,127.1043667,37.4827833,11,서울,강남구,자곡동
3802,GGB122000320,래미안포레아파트,23427.0,127.1062333,37.4750667,11,서울,강남구,자곡동
3803,GGB122000403,래미안포레아파트,23526.0,127.1072667,37.4757167,11,서울,강남구,자곡동
3804,GGB122000404,래미안포레아파트,23527.0,127.1077,37.4760667,11,서울,강남구,자곡동
3805,GGB122000686,못골마을.LH강남아이파크,23463.0,127.1017167,37.4733,11,서울,강남구,자곡동
3806,GGB122000687,못골마을,23464.0,127.1019,37.4731333,11,서울,강남구,자곡동
3807,GGB122000690,세곡중학교.세명초등학교,23448.0,127.09215,37.4705,11,서울,강남구,자곡동
3808,GGB122000691,세곡중학교.세명초등학교,23447.0,127.0917667,37.4703667,11,서울,강남구,자곡동
3809,GGB122000692,래미안강남힐즈,23446.0,127.0973667,37.4724,11,서울,강남구,자곡동
3810,GGB122000693,래미안강남힐즈,23471.0,127.0954167,37.4723167,11,서울,강남구,자곡동
3811,GGB122000695,강남한양수자인아파트,23394.0,127.1136,37.4779333,11,서울,강남구,자곡동
3812,GGB122000696,강남한양수자인아파트,23393.0,127.1138,37.4782667,11,서울,강남구,자곡동
3813,GGB122000698,세곡2지구3.4단지,23528.0,127.1105,37.4767833,11,서울,강남구,자곡동
3814,GGB122000701,강남현대힐스테이트에코,23538.0,127.1049833,37.475,11,서울,강남구,자곡동
3815,GGB122000702,강남더샵라르고오피스텔,23530.0,127.1048667,37.4751833,11,서울,강남구,자곡동
3816,GGB122000717,고속철도수서역,23320.0,127.1036167,37.4849667,11,서울,강남구,자곡동
3817,GGB122000720,세곡2지구3.4단지,23442.0,127.1098,37.4767833,11,서울,강남구,자곡동
3818,GGB122000743,LH수서아파트,23440.0,127.1059833,37.4773833,11,서울,강남구,자곡동
3819,GGB122000744,LH수서아파트,23441.0,127.1054833,37.4782667,11,서울,강남구,자곡동
3820,GGB122000063,청담초등학교,23165.0,127.0451167,37.5268333,11,서울,강남구,청담동
3821,GGB122000064,청담동주민센터,23166.0,127.0494667,37.5247333,11,서울,강남구,청담동
3822,GGB122000065,청담동주민센터,23167.0,127.0511833,37.5244333,11,서울,강남구,청담동
3823,GGB122000066,영동교입구.청담자이아파트,23168.0,127.0559667,37.5228333,11,서울,강남구,청담동
3824,GGB122000067,영동교입구,23169.0,127.05535,37.5223667,11,서울,강남구,청담동
3825,GGB122000068,청담역.경기고교,23170.0,127.0562,37.5208167,11,서울,강남구,청담동
3826,GGB122000069,우리은행청담지점.청담삼익아파트,23171.0,127.0568833,37.5211167,11,서울,강남구,청담동
3827,GGB122000070,청담역.경기고교,23172.0,127.0563833,37.5200833,11,서울,강남구,청담동
3828,GGB122000071,진흥아파트,23173.0,127.0520833,37.5193333,11,서울,강남구,청담동
3829,GGB122000072,청담천주교회,23174.0,127.0500333,37.51955,11,서울,강남구,청담동
3830,GGB122000076,강남구청역,23178.0,127.0410167,37.5183,11,서울,강남구,청담동
3831,GGB122000077,농협앞,23180.0,127.04465,37.5240833,11,서울,강남구,청담동
3832,GGB122000078,일지아트홀.압구정노인복지관,23181.0,127.0396333,37.5243,11,서울,강남구,청담동
3833,GGB122000079,청담초등학교앞,23182.0,127.0450667,37.5265,11,서울,강남구,청담동
3834,GGB122000080,청담2치안센터,23183.0,127.0477833,37.5229667,11,서울,강남구,청담동
3835,GGB122000081,청담동성당앞,23184.0,127.0491833,37.5203,11,서울,강남구,청담동
3836,GGB122000325,영동고교앞,23432.0,127.0398333,37.5214833,11,서울,강남구,청담동
3837,GGB122000559,ST송은빌딩,23766.0,127.0441,37.5240333,11,서울,강남구,청담동
3838,GGB122000637,리베라호텔,23844.0,127.05465,37.5237667,11,서울,강남구,청담동
3839,GGB277103424,영동대교남단(경유),0.0,127.0547667,37.5265333,11,서울,강남구,청담동
3840,GGB277103425,영동대교남단(경유),0.0,127.05555,37.5265,11,서울,강남구,청담동
3841,GGB122000002,신사중학교,23102.0,127.0210333,37.5236333,11,서울,강남구,압구정동
3842,GGB122000004,광림교회.현대고등학교,23104.0,127.02445,37.5253833,11,서울,강남구,압구정동
3843,GGB122000048,현대아파트,23148.0,127.0307667,37.5286167,11,서울,강남구,압구정동
3844,GGB122000054,압구정파출소,23156.0,127.0364,37.52915,11,서울,강남구,압구정동
3845,GGB122000056,한양아파트.압구정로데오역,23158.0,127.03975,37.5283,11,서울,강남구,압구정동
3846,GGB122000408,한남대교전망카페,23531.0,127.0159,37.5243833,11,서울,강남구,압구정동
3847,GGB277103400,한남IC(경유),0.0,127.0175833,37.5224833,11,서울,강남구,압구정동
3848,GGB277103412,한남대교남단(경유),0.0,127.01635,37.5242,11,서울,강남구,압구정동
3849,GGB277103507,성수대교남단(경유),0.0,127.0346167,37.5330333,11,서울,강남구,압구정동
3850,GGB277103508,성수대교남단(경유),0.0,127.0340333,37.5328,11,서울,강남구,압구정동
3851,GGB124000082,길동자연생태공원,25182.0,127.15255,37.5390333,11,서울,강동구,길동
3852,GGB124000083,길동자연생태공원,25183.0,127.1529833,37.5391833,11,서울,강동구,길동
3853,GGB124000128,십자성마을,25239.0,127.1421,37.5430167,11,서울,강동구,길동
3854,GGB124000129,길동역1번출구,25240.0,127.1399333,37.5380167,11,서울,강동구,길동
3855,GGB124000130,길동역3번출구,25241.0,127.1399667,37.5373667,11,서울,강동구,길동
3856,GGB124000131,예닮요양병원,25242.0,127.13895,37.5355667,11,서울,강동구,길동
3857,GGB124000132,예닮요양병원,25243.0,127.1391833,37.5352,11,서울,강동구,길동
3858,GGB124000194,천동초교입구사거리,25311.0,127.1410167,37.54,11,서울,강동구,길동
3859,GGB124000195,천동초교입구사거리,25312.0,127.1406833,37.5399833,11,서울,강동구,길동
3860,GGB124000358,길동사거리.강동세무서(중),25009.0,127.13665,37.5346,11,서울,강동구,길동
3861,GGB124000359,길동주민센터.둔촌2동주민센터(중),25007.0,127.1428833,37.5342833,11,서울,강동구,길동
3862,GGB124000360,강동자이.프라자아파트(중),25005.0,127.1488333,37.53675,11,서울,강동구,길동
3863,GGB124000363,강동자이.프라자아파트(중),25006.0,127.1479,37.53625,11,서울,강동구,길동
3864,GGB277104411,생태공원앞교차로(경유),0.0,127.1527833,37.5385667,11,서울,강동구,길동
3865,GGB124000001,강동공영차고지,25101.0,127.1738667,37.5641,11,서울,강동구,강일동
3866,GGB124000002,강동공영차고지,25102.0,127.1740167,37.5639667,11,서울,강동구,강일동
3867,GGB124000004,고덕리엔파크1단지,25104.0,127.1707,37.5613,11,서울,강동구,강일동
3868,GGB124000006,해뜨는주유소,25106.0,127.1710167,37.55975,11,서울,강동구,강일동
3869,GGB124000201,강일동주민센터,25318.0,127.1739,37.5660667,11,서울,강동구,강일동
3870,GGB124000202,강일동주민센터,25319.0,127.1737,37.5659,11,서울,강동구,강일동
3871,GGB124000203,강일리버파크4단지.2단지,25320.0,127.1765,37.5684,11,서울,강동구,강일동
3872,GGB124000204,강일리버파크2단지.4단지,25321.0,127.17655,37.5686333,11,서울,강동구,강일동
3873,GGB124000205,강일고등학교.강일리버파크7단지,25322.0,127.1778833,37.56505,11,서울,강동구,강일동
3874,GGB124000206,강일고등학교.강일리버파크7단지,25323.0,127.1783667,37.5647,11,서울,강동구,강일동
3875,GGB124000209,강일초등학교,25326.0,127.1758167,37.5650333,11,서울,강동구,강일동
3876,GGB124000210,강일초등학교,25327.0,127.1767667,37.5658333,11,서울,강동구,강일동
3877,GGB124000213,강일리버파크4단지.5단지,25334.0,127.1772667,37.56655,11,서울,강동구,강일동
3878,GGB124000214,강일리버파크5단지.4단지,25335.0,127.1774667,37.5671167,11,서울,강동구,강일동
3879,GGB124000215,강일리버파크1단지.3단지,25336.0,127.1733167,37.5672667,11,서울,강동구,강일동
3880,GGB124000216,강일리버파크3단지.1단지,25337.0,127.1744,37.5681833,11,서울,강동구,강일동
3881,GGB124000329,강일리버파크10단지.9단지,25329.0,127.1797167,37.55955,11,서울,강동구,강일동
3882,GGB124000338,강일리버파크9단지후문,25339.0,127.1801333,37.5616833,11,서울,강동구,강일동
3883,GGB124000339,강일리버파크9단지후문,25340.0,127.17985,37.5617,11,서울,강동구,강일동
3884,GGB124000341,강일리버파크9단지.10단지,25328.0,127.1794,37.55955,11,서울,강동구,강일동
3885,GGB124000344,강동공영차고지,25341.0,127.1745667,37.5643167,11,서울,강동구,강일동
3886,GGB124000367,강일역.고덕리엔파크3단지.2단지,25343.0,127.1726667,37.55705,11,서울,강동구,강일동
3887,GGB124000368,강일역.고덕리엔파크2단지.3단지,25342.0,127.1736833,37.5572833,11,서울,강동구,강일동
3888,GGB124000429,강일리버파크6단지,25317.0,127.1754333,37.5640833,11,서울,강동구,강일동
3889,GGB124000437,미사강변18단지.강일리버10단지,25200.0,127.1817667,37.56,11,서울,강동구,강일동
3890,GGB124000438,윤슬중학교.강솔초등학교,25201.0,127.1813,37.5619833,11,서울,강동구,강일동
3891,GGB124000440,미사강변17단지.강일리버7단지,25203.0,127.1801333,37.56425,11,서울,강동구,강일동
